epoch,reward_raw,reward_smooth,residual_std
2730,21.40526772,20.28684935,1.18642431
2731,21.51996803,20.29918054,1.18198424
2732,19.23040199,20.28849275,1.30807888
2733,19.49571800,20.28056500,1.30955497
2734,22.33339310,20.30109328,1.31340540
2735,19.68984985,20.29498085,1.31352482
2736,19.93340492,20.29136509,1.31539416
2737,21.07478905,20.29919933,1.31179186
2738,21.91190720,20.31532641,1.30747257
2739,18.30162048,20.29518935,1.31005545
2740,21.22626686,20.30450012,1.31164563
2741,19.19612312,20.29341635,1.31814614
2742,18.75352669,20.27801746,1.31791858
2743,20.40557289,20.27929301,1.29122710
2744,21.24036789,20.28890376,1.29011370
2745,20.12013817,20.28721610,1.29865661
2746,18.62333870,20.27057733,1.30326760
2747,19.69092751,20.26478083,1.30107668
2748,19.01381493,20.25227117,1.30203997
2749,20.96916008,20.25944006,1.30679719
2750,20.50904655,20.26193613,1.30750709
2751,19.12254333,20.25054220,1.30713439
2752,21.24377060,20.26047448,1.29719448
2753,22.09119987,20.27878174,1.29731751
2754,22.03825951,20.29637652,1.30218728
2755,19.74747467,20.29088750,1.29491594
2756,20.05901718,20.28856879,1.30666464
2757,21.22679138,20.29795102,1.30773496
2758,19.72808838,20.29225239,1.30119958
2759,19.48859978,20.28421587,1.29349969
2760,22.12352753,20.30260898,1.29432409
2761,19.54603767,20.29504327,1.29205634
2762,20.26924706,20.29478531,1.28712892
2763,18.09705734,20.27280803,1.30117883
2764,22.13626099,20.29144256,1.29639952
2765,23.37715340,20.32229967,1.29806241
2766,21.83525085,20.33742918,1.29895991
2767,18.80671120,20.32212200,1.30069020
2768,23.32474136,20.35214819,1.31751285
2769,21.18270874,20.36045380,1.31512128
2770,21.21404266,20.36898969,1.31870056
2771,21.09335709,20.37623336,1.31488460
2772,22.80587196,20.40052975,1.31560606
2773,22.20158386,20.41854029,1.31558662
2774,19.64447594,20.41079964,1.32285520
2775,20.92238426,20.41591549,1.33724020
2776,21.81560707,20.42991241,1.31146325
2777,20.99092484,20.43552253,1.31091193
2778,21.64594460,20.44762675,1.30991305
2779,19.51998901,20.43835037,1.30587902
2780,21.02487564,20.44421563,1.30837771
2781,20.25172043,20.44229067,1.31011813
2782,15.05847168,20.38845248,1.31565695
2783,19.91113663,20.38367933,1.31072049
2784,19.60749435,20.37591748,1.30638602
2785,20.41562271,20.37631453,1.31066061
2786,19.63629913,20.36891437,1.30755994
2787,22.15749741,20.38680020,1.30576004
2788,20.87924576,20.39172466,1.30541480
2789,21.46996498,20.40250706,1.30067506
2790,21.54022598,20.41388425,1.28026213
2791,22.28952026,20.43264061,1.28729413
2792,21.16369629,20.43995117,1.28107511
2793,20.09920883,20.43654375,1.27363517
2794,19.96759796,20.43185429,1.27855136
2795,22.22886086,20.44982435,1.27767573
2796,21.86435699,20.46396968,1.28031514
2797,20.76642609,20.46699424,1.26538909
2798,21.36266136,20.47595092,1.26262449
2799,19.43821716,20.46557358,1.25181317
2800,21.58638382,20.47678168,1.25238810
2801,21.54732132,20.48748708,1.25485260
2802,21.61868858,20.49879909,1.25208438
2803,19.39707565,20.48778186,1.26727956
2804,22.31255150,20.50602955,1.26075898
2805,21.08856201,20.51185488,1.25375201
2806,22.63906860,20.53312702,1.25319518
2807,21.41948509,20.54199060,1.25314894
2808,21.14898109,20.54806050,1.25270278
2809,20.58462143,20.54842611,1.25218606
2810,20.35737801,20.54651563,1.24822438
2811,20.30808449,20.54413132,1.24152617
2812,20.16056061,20.54029561,1.23875447
2813,18.85473633,20.52344002,1.24082365
2814,22.19199181,20.54012554,1.21528861
2815,21.62518311,20.55097611,1.22862910
2816,20.33448601,20.54881121,1.20082708
2817,20.17203140,20.54504341,1.19860995
2818,18.39513588,20.52354434,1.19132075
2819,21.47705078,20.53307940,1.16315067
2820,19.84626007,20.52621121,1.19857478
2821,23.30728912,20.55402199,1.19757431
2822,21.56535912,20.56413536,1.20694869
2823,21.21268463,20.57062085,1.20943138
2824,22.79758453,20.59289049,1.20629780
2825,23.02276993,20.61718928,1.20267511
2826,20.31290817,20.61414647,1.20306110
2827,20.78204346,20.61582544,1.20199778
2828,21.74402237,20.62710741,1.20236332
2829,21.91277122,20.63996405,1.19863205
2830,21.86444473,20.65220886,1.19306375
2831,19.98870087,20.64557378,1.19267344
2832,19.47538948,20.63387193,1.19349481
2833,21.78574181,20.64539063,1.06358828
2834,20.61100960,20.64504682,1.06079480
2835,23.01003647,20.66869672,1.06568859
2836,21.39623451,20.67597210,1.06961588
2837,21.31984901,20.68241087,1.08060483
2838,20.80805206,20.68366728,1.07168164
2839,21.56466484,20.69247725,1.07293896
2840,20.51580811,20.69071056,1.07842619
2841,22.55207253,20.70932418,1.08444558
2842,21.93824005,20.72161334,1.08254774
2843,19.76665497,20.71206376,1.08466688
2844,19.96201324,20.70456325,1.08603709
2845,20.86622810,20.70617990,1.08991632
2846,20.10135651,20.70013167,1.08028210
2847,20.47573662,20.69788772,1.07435090
2848,20.58486557,20.69675749,1.09174214
2849,21.35378647,20.70332778,1.09012565
2850,20.67352676,20.70302977,1.08814080
2851,20.31962776,20.69919575,1.08542063
2852,19.80636024,20.69026740,1.11562554
2853,19.04595375,20.67382426,1.11238669
2854,21.65664291,20.68365245,1.10879802
2855,20.84929466,20.68530887,1.10137210
2856,20.21684837,20.68062427,1.10146947
2857,21.68686295,20.69068665,1.08389816
2858,21.50909042,20.69887069,1.08208217
2859,20.20061302,20.69388811,1.08307464
2860,21.76774788,20.70462671,1.08304916
2861,20.53213120,20.70290176,1.10638221
2862,20.31052208,20.69897796,1.10592885
2863,20.25529099,20.69454109,1.11685314
2864,20.53841591,20.69297984,1.10316917
2865,18.74280167,20.67347806,1.09581608
2866,21.69370651,20.68368034,1.09300222
2867,21.92853546,20.69612889,1.09353215
2868,19.72298622,20.68639746,1.09258065
2869,20.55487251,20.68508222,1.07067629
2870,18.01578140,20.65838921,1.07354501
2871,20.68549347,20.65866025,1.07062685
2872,22.53526306,20.67742628,1.03816083
2873,23.24750710,20.70312709,1.04537318
2874,19.75816536,20.69367747,1.04815999
2875,20.51959419,20.69193664,1.07893182
2876,20.57790565,20.69079633,1.05982704
2877,19.93644142,20.68325278,1.05962670
2878,21.36643982,20.69008465,1.07627340
2879,20.99973869,20.69318119,1.07004287
2880,21.05806160,20.69682999,1.06855518
2881,20.82870102,20.69814870,1.07125667
2882,21.59041214,20.70707134,1.07014678
2883,19.61141968,20.69611482,1.06810372
2884,21.08630371,20.70001671,1.07148136
2885,19.50960159,20.68811256,1.07272743
2886,20.02684593,20.68149989,1.04433714
2887,19.10536385,20.66573853,1.04298732
2888,21.47394180,20.67382056,1.04376506
2889,21.52591515,20.68234151,1.05466523
2890,22.32824135,20.69880051,1.04989899
2891,22.42674255,20.71607993,1.05131471
2892,19.54795265,20.70439866,1.03684686
2893,20.13474274,20.69870210,1.02937475
2894,21.78126335,20.70952771,1.05215451
2895,22.18552971,20.72428773,1.05746907
2896,20.62193298,20.72326418,1.05697342
2897,21.04936218,20.72652516,1.05648048
2898,19.00547791,20.70931469,1.05946111
2899,20.67518044,20.70897335,1.05943835
2900,19.86090469,20.70049266,1.05647262
2901,20.48898697,20.69837760,1.05653254
2902,18.14185715,20.67281240,1.06665863
2903,20.44045067,20.67048878,1.07118763
2904,19.94759178,20.66325981,1.06323038
2905,19.78489876,20.65447620,1.06731808
2906,21.26169205,20.66054836,1.06771593
2907,20.73822975,20.66132517,1.08984908
2908,20.35765648,20.65828849,1.09998335
2909,21.45439339,20.66624954,1.09490182
2910,20.75474167,20.66713446,1.10612866
2911,18.46090126,20.64507212,1.10377880
2912,20.64216805,20.64504308,1.11457725
2913,19.08672523,20.62945991,1.11801593
2914,20.95434570,20.63270876,1.11783438
2915,19.83044434,20.62468612,1.11907399
2916,21.31628418,20.63160210,1.10637674
2917,21.17283440,20.63701442,1.09955835
2918,20.67215729,20.63736585,1.11748071
2919,20.31231880,20.63411538,1.11538907
2920,21.90430832,20.64681731,1.11540092
2921,20.79380608,20.64828720,1.09182566
2922,21.04775810,20.65228191,1.09946370
2923,19.18597412,20.63761883,1.08542677
2924,19.73227882,20.62856543,1.05185091
2925,17.25625992,20.59484237,1.05814157
2926,19.24561882,20.58135014,1.06185205
2927,20.72033691,20.58274001,1.06918962
2928,18.61546898,20.56306730,1.06903519
2929,20.32703018,20.56070692,1.06692618
2930,19.24376297,20.54753749,1.06582300
2931,18.90393639,20.53110147,1.07478989
2932,20.64915276,20.53228199,1.07469174
2933,21.25967216,20.53955589,1.07059423
2934,18.90598106,20.52322014,1.07471535
2935,20.93593407,20.52734728,1.08329392
2936,20.22465324,20.52432034,1.07884867
2937,21.06528854,20.52973002,1.09275077
2938,21.27338791,20.53716660,1.09687149
2939,21.95742607,20.55136919,1.11959966
2940,20.38426399,20.54969814,1.11589438
2941,19.85111427,20.54271230,1.10713350
2942,21.36010170,20.55088620,1.09396023
2943,19.78679085,20.54324524,1.09098974
2944,18.01790237,20.51799182,1.09159555
2945,19.11304474,20.50394235,1.11395687
2946,20.14891434,20.50039207,1.10277149
2947,20.53657722,20.50075392,1.10475881
2948,21.11427879,20.50688917,1.10863711
2949,20.28727150,20.50469299,1.09786018
2950,20.02494049,20.49989546,1.10097011
2951,20.08885765,20.49578509,1.10271625
2952,18.78568840,20.47868412,1.10720116
2953,19.05390167,20.46443629,1.08661370
2954,19.71533966,20.45694533,1.09181960
2955,21.76952362,20.47007111,1.09064332
2956,20.73802948,20.47275069,1.09019797
2957,18.02029037,20.44822609,1.08832555
2958,18.23877335,20.42613156,1.10365954
2959,20.32583237,20.42512857,1.10623170
2960,21.77642441,20.43864153,1.10417965
2961,21.29278755,20.44718299,1.10715703
2962,21.77265739,20.46043773,1.09095794
2963,21.12893486,20.46712271,1.09918892
2964,20.17244911,20.46417597,1.11031446
2965,19.69325829,20.45646679,1.11988562
2966,19.98878670,20.45178999,1.12886636
2967,20.17170143,20.44898911,1.13512354
2968,22.72408485,20.47174006,1.13519815
2969,19.95841408,20.46660680,1.13740722
2970,20.14658928,20.46340663,1.14712070
2971,21.10883331,20.46986090,1.14980922
2972,21.61846161,20.48134690,1.15269568
2973,21.33594704,20.48989290,1.15158349
2974,19.74951744,20.48248915,1.14444895
2975,21.65691185,20.49423338,1.14176778
2976,21.20167160,20.50130776,1.10698208
2977,21.58977699,20.51219245,1.11201958
2978,19.78808212,20.50495135,1.11790687
2979,19.78585243,20.49776036,1.10090687
2980,20.20125389,20.49479529,1.10793365
2981,21.81565094,20.50800385,1.10067439
2982,20.60375214,20.50896133,1.11477445
2983,20.83430672,20.51221479,1.11501174
2984,21.65175056,20.52361014,1.11539867
2985,18.84792137,20.50685326,1.10562665
2986,20.45991707,20.50638390,1.10654471
2987,18.49318886,20.48625194,1.10612202
2988,22.00668716,20.50145630,1.10605565
2989,22.82002449,20.52464198,1.10369824
2990,19.96999741,20.51909553,1.09583526
2991,21.48209763,20.52872555,1.10161499
2992,21.14788437,20.53491714,1.10540152
2993,20.93268013,20.53889477,1.10418893
2994,20.93189430,20.54282477,1.11915062
2995,22.96336937,20.56703021,1.10448970
2996,20.70447159,20.56840463,1.09563910
2997,21.09131241,20.57363371,1.10755360
2998,19.36107826,20.56150815,1.11181900
2999,20.42423820,20.56013545,1.11952930
3000,21.26269913,20.56716109,1.12022735
3001,19.47918320,20.55628131,1.11904598
3002,19.39615059,20.54468000,1.11803780
3003,19.32282257,20.53246143,1.10404295
3004,19.30390549,20.52017587,1.09408976
3005,20.63974762,20.52137159,1.09074379
3006,19.71423531,20.51330022,1.09206871
3007,20.74638939,20.51563111,1.10076203
3008,18.48625374,20.49533734,1.09664894
3009,21.11431885,20.50152716,1.07427764
3010,19.66517258,20.49316361,1.07552571
3011,19.45077133,20.48273969,1.08305011
3012,21.00703812,20.48798267,1.08134289
3013,21.70934296,20.50019627,1.07843049
3014,22.51585960,20.52035291,1.08573820
3015,18.85466003,20.50369598,1.10772785
3016,21.98461151,20.51850513,1.12625032
3017,21.86210632,20.53194115,1.12477376
3018,21.08667183,20.53748845,1.12516147
3019,19.70225143,20.52913608,1.10957950
3020,18.88855743,20.51273030,1.13824982
3021,21.99565887,20.52755958,1.13797020
3022,21.28056335,20.53508962,1.14123152
3023,20.43206024,20.53405933,1.13626734
3024,20.82052040,20.53692394,1.13377004
3025,20.28999901,20.53445469,1.13209989
3026,22.15546989,20.55066484,1.12925819
3027,22.22350121,20.56739320,1.12753648
3028,21.73112297,20.57903050,1.12308594
3029,20.50960350,20.57833623,1.12082823
3030,19.29989624,20.56555183,1.11847610
3031,20.24682808,20.56236459,1.11837236
3032,18.13264084,20.53806736,1.12211494
3033,20.80399132,20.54072660,1.12239413
3034,19.75626373,20.53288197,1.12640769
3035,21.20681572,20.53962130,1.13351196
3036,19.94219780,20.53364707,1.12107476
3037,20.53956223,20.53370622,1.14198676
3038,21.06025314,20.53897169,1.12408979
3039,20.63108444,20.53989282,1.11459660
3040,21.02821159,20.54477601,1.09584049
3041,21.70097542,20.55633800,1.09561137
3042,21.74343872,20.56820901,1.09435717
3043,19.98450089,20.56237193,1.09281904
3044,22.60033226,20.58275153,1.09417774
3045,18.82665443,20.56519056,1.09428828
3046,20.27570724,20.56229572,1.07434423
3047,22.32888603,20.57996163,1.08820072
3048,21.65271759,20.59068919,1.12696550
3049,19.23530197,20.57713532,1.12416257
3050,21.14760017,20.58283996,1.16036019
3051,20.46258926,20.58163746,1.16131583
3052,20.55722427,20.58139333,1.16313309
3053,20.46143913,20.58019378,1.15860440
3054,21.00600052,20.58445185,1.15807228
3055,20.79889679,20.58659630,1.16440579
3056,19.38723755,20.57460271,1.16533378
3057,22.09479523,20.58980464,1.16504067
3058,23.13727951,20.61527939,1.17178101
3059,21.64014816,20.62552807,1.15615274
3060,21.43394089,20.63361220,1.16058783
3061,19.08859062,20.61816199,1.15829909
3062,21.07572174,20.62273758,1.16277877
3063,19.94939995,20.61600421,1.16271362
3064,22.14910316,20.63133520,1.16060783
3065,18.51081085,20.61012995,1.15341736
3066,18.49187660,20.58894742,1.14219117
3067,20.86712265,20.59172917,1.18710192
3068,20.21526146,20.58796450,1.18597208
3069,19.68613052,20.57894616,1.18553952
3070,18.02687645,20.55342546,1.18262042
3071,20.32425308,20.55113373,1.19460962
3072,19.58745384,20.54149694,1.18641268
3073,20.51224518,20.54120442,1.20526054
3074,20.35748672,20.53936724,1.25215256
3075,21.08791161,20.54485269,1.25388775
3076,21.36624908,20.55306665,1.29037508
3077,20.76452065,20.55518119,1.28250589
3078,20.82289696,20.55785835,1.27586381
3079,20.33423615,20.55562212,1.27031039
3080,20.84898186,20.55855572,1.27453604
3081,20.94733810,20.56244355,1.26900732
3082,22.19058990,20.57872501,1.28828998
3083,20.39178467,20.57685561,1.26935585
3084,19.63781738,20.56746522,1.26912390
3085,18.91675568,20.55095813,1.27336846
3086,20.39713860,20.54941993,1.27426246
3087,18.37125015,20.52763824,1.27410899
3088,20.55508232,20.52791268,1.27913174
3089,20.69582748,20.52959182,1.27871407
3090,19.51586342,20.51945454,1.27958981
3091,21.02555084,20.52451550,1.28021486
3092,19.71431351,20.51641348,1.27609303
3093,20.73553848,20.51860473,1.27081685
3094,19.80258179,20.51144450,1.27142874
3095,20.02698898,20.50659995,1.26916865
3096,19.16025162,20.49313647,1.25789214
3097,22.19665146,20.51017162,1.25802815
3098,23.49323654,20.54000226,1.27203384
3099,21.39134979,20.54851574,1.27886916
3100,23.47334099,20.57776399,1.27222679
3101,21.43082428,20.58629460,1.27112889
3102,21.91613770,20.59959303,1.29957815
3103,21.27254868,20.60632258,1.30085808
3104,19.43496132,20.59460897,1.30323775
3105,18.87216759,20.57738456,1.30785462
3106,21.11199951,20.58273071,1.30921491
3107,21.48719215,20.59177532,1.30369265
3108,21.95788574,20.60543642,1.29911656
3109,19.82631111,20.59764517,1.27674378
3110,19.53496361,20.58701836,1.27378184
3111,20.12150192,20.58236319,1.27128393
3112,19.13718796,20.56791144,1.28294003
3113,21.07409668,20.57297329,1.29943628
3114,21.54576874,20.58270125,1.31468835
3115,22.08853149,20.59775955,1.32018573
3116,21.33561897,20.60513814,1.30204005
3117,17.10959435,20.57018270,1.29853785
3118,19.41473198,20.55862820,1.30323289
3119,20.15792656,20.55462118,1.30687215
3120,20.72619057,20.55633687,1.30331181
3121,18.19102097,20.53268372,1.27725771
3122,20.14723969,20.52882928,1.28146993
3123,18.22730255,20.50581401,1.28612223
3124,17.01358414,20.47089171,1.28802051
3125,21.16436195,20.47782641,1.29279796
3126,23.53542709,20.50840242,1.29550771
3127,21.27805901,20.51609898,1.29622169
3128,21.56206703,20.52655866,1.30250831
3129,20.38781738,20.52517125,1.30596543
3130,21.53007698,20.53522031,1.30625185
3131,20.19808388,20.53184895,1.34514876
3132,22.78507233,20.55438118,1.35961286
3133,19.59972572,20.54483462,1.35459428
3134,20.63417625,20.54572804,1.35518419
3135,21.88481712,20.55911893,1.37792974
3136,21.39430046,20.56747075,1.36780345
3137,20.00315857,20.56182763,1.39945942
3138,21.74548340,20.57366418,1.38245533
3139,20.24679375,20.57039548,1.38512396
3140,20.11409187,20.56583244,1.40877650
3141,19.96651459,20.55983926,1.40311527
3142,21.04505157,20.56469139,1.40600395
3143,20.42358017,20.56328027,1.40174792
3144,21.27389526,20.57038642,1.40204430
3145,18.65902138,20.55127277,1.40117622
3146,20.80050278,20.55376507,1.39899493
3147,20.88368797,20.55706430,1.39180882
3148,23.15912628,20.58308492,1.38632949
3149,22.30231667,20.60027724,1.36190402
3150,20.25375366,20.59681200,1.36089484
3151,20.47274780,20.59557136,1.33610112
3152,23.37174225,20.62333307,1.34434565
3153,21.25757790,20.62967552,1.34748308
3154,19.85837173,20.62196248,1.35073067
3155,19.47394371,20.61048229,1.34352026
3156,19.99652863,20.60434276,1.32905270
3157,20.72831726,20.60558250,1.33117164
3158,21.63308334,20.61585751,1.33047518
3159,21.31541443,20.62285308,1.35394252
3160,21.13937378,20.62801829,1.35012174
3161,20.59198380,20.62765794,1.34511796
3162,22.98561287,20.65123749,1.35828808
